price,price log,bedrooms,bedrooms log,bathrooms,bathrooms ROUNDED,Bathrooms log,sqft_living,sqft_living log,sqft_lot,sqft_lot log,floors,floors Rounded,floors log,waterfront,view,yr_built,yr_built log,yr_renovated,zipcode,lat,long
672500,5.827692289,2,0.301029996,1.75,2,0.301029996,1860,3.269512944,5940,3.773786445,1,1,0,0,2,1956,3.29136885,0,98116,47.5751,-122.407
336000,5.526339277,4,0.602059991,1,1,0,1780,3.250420002,4310,3.63447727,1.5,2,0.301029996,0,0,1919,3.283074975,0,98118,47.5486,-122.278
294400,5.468937806,4,0.602059991,2.5,3,0.477121255,1788,3.252367514,10183,4.007875744,2,2,0.301029996,0,0,1990,3.298853076,0,98002,47.2883,-122.218
541900,5.733919151,3,0.477121255,2.5,3,0.477121255,1880,3.274157849,3054,3.484869033,2,2,0.301029996,0,0,1988,3.29841638,0,98007,47.6091,-122.147
505000,5.703291378,3,0.477121255,1.75,2,0.301029996,2300,3.361727836,11400,4.056904851,1,1,0,0,0,1977,3.296006669,0,98052,47.6884,-122.128
255000,5.40654018,3,0.477121255,2.5,3,0.477121255,1610,3.206825876,6176,3.790707287,2,2,0.301029996,0,0,1994,3.299725154,0,98030,47.3657,-122.173
435000,5.638489257,6,0.77815125,2.5,3,0.477121255,2270,3.356025857,11970,4.07809415,1,1,0,0,0,1964,3.293141483,0,98011,47.7722,-122.204
636000,5.803457116,2,0.301029996,1.75,2,0.301029996,1230,3.089905111,3600,3.556302501,1.5,2,0.301029996,0,0,1925,3.284430734,0,98119,47.6423,-122.361
655000,5.8162413,4,0.602059991,3.5,4,0.602059991,3420,3.534026106,33106,4.519906711,2,2,0.301029996,0,0,2004,3.301897717,0,98010,47.3554,-121.986
280500,5.447932866,3,0.477121255,1.5,2,0.301029996,1670,3.222716471,6988,3.844352896,1,1,0,0,0,1953,3.290702243,0,98148,47.4283,-122.323
520000,5.716003344,2,0.301029996,1,1,0,1120,3.049218023,6141,3.788239097,1,1,0,0,0,1946,3.289142836,0,98117,47.6924,-122.372
354000,5.549003262,4,0.602059991,2.5,3,0.477121255,2580,3.411619706,5476,3.738463439,2,2,0.301029996,0,0,2005,3.302114377,0,98031,47.4042,-122.205
810000,5.908485019,5,0.698970004,2.75,3,0.477121255,3847,3.585122186,17654,4.246843122,1,1,0,0,2,1975,3.2955671,0,98003,47.3379,-122.322
400000,5.602059991,4,0.602059991,2.5,3,0.477121255,3630,3.559906625,42884,4.632295287,1.5,2,0.301029996,0,0,1979,3.296445794,0,98092,47.2617,-122.19
879900,5.944433318,4,0.602059991,2.75,3,0.477121255,3580,3.553883027,12000,4.079181246,1,1,0,0,0,1979,3.296445794,0,98074,47.6319,-122.05
1.29E+06,6.11058971,5,0.698970004,4,4,0.602059991,4050,3.607455023,11358,4.055301864,2,2,0.301029996,0,0,1980,3.29666519,0,98040,47.56,-122.225
902500,5.955447211,3,0.477121255,3.5,4,0.602059991,3240,3.51054501,23522,4.371474246,2,2,0.301029996,0,0,1992,3.299289334,0,98010,47.3388,-122.033
900000,5.954242509,3,0.477121255,1.75,2,0.301029996,1540,3.187520721,8400,3.924279286,1.5,2,0.301029996,0,0,1902,3.279210513,0,98122,47.6187,-122.295
419500,5.622731965,4,0.602059991,2.5,3,0.477121255,2550,3.40654018,7200,3.857332496,2,2,0.301029996,0,2,2003,3.301680949,0,98056,47.4793,-122.18
685000,5.835690571,4,0.602059991,2,2,0.301029996,2340,3.369215857,6000,3.77815125,1,1,0,0,0,1953,3.290702243,0,98199,47.6495,-122.401
429950,5.633417953,4,0.602059991,2.5,3,0.477121255,2320,3.365487985,4524,3.655522596,2,2,0.301029996,0,0,2004,3.301897717,0,98059,47.4798,-122.136
464950,5.667406252,4,0.602059991,2.5,3,0.477121255,1640,3.214843848,6000,3.77815125,2,2,0.301029996,0,0,2011,3.303412071,0,98106,47.559,-122.365
239900,5.380030248,2,0.301029996,1,1,0,910,2.959041392,9000,3.954242509,1,1,0,0,0,1983,3.297322714,0,98045,47.4463,-121.771
406250,5.608793374,4,0.602059991,3.25,3,0.477121255,2550,3.40654018,11524,4.06160325,2,2,0.301029996,0,0,1990,3.298853076,0,98019,47.7324,-121.963
447000,5.650307523,4,0.602059991,2.5,3,0.477121255,2660,3.424881637,8027,3.904553263,2,2,0.301029996,0,0,1997,3.300378065,0,98045,47.4831,-121.781
466800,5.669130847,3,0.477121255,2.5,3,0.477121255,1480,3.170261715,14250,4.153814864,2,2,0.301029996,0,0,1996,3.300160537,0,98033,47.6595,-122.186
674000,5.828659897,4,0.602059991,2.5,3,0.477121255,2810,3.44870632,11560,4.062957834,1,1,0,0,0,1962,3.292699003,0,98008,47.5846,-122.12
525000,5.720159303,1,0,1,1,0,830,2.919078092,3200,3.505149978,1,1,0,0,0,1924,3.284205068,0,98103,47.6557,-122.348
674950,5.829271602,3,0.477121255,2.75,3,0.477121255,3510,3.545307116,92347,4.965422791,2,2,0.301029996,0,0,1990,3.298853076,0,98038,47.3735,-122.018
374900,5.57391544,3,0.477121255,2.5,3,0.477121255,2480,3.394451681,4950,3.694605199,2,2,0.301029996,0,0,2004,3.301897717,0,98058,47.4389,-122.116
1.44E+06,6.158362492,4,0.602059991,3,3,0.477121255,3720,3.57054294,5000,3.698970004,2.5,3,0.477121255,0,0,1905,3.27989498,0,98102,47.6282,-122.322
559500,5.747800091,3,0.477121255,2.25,2,0.301029996,2150,3.33243846,9250,3.966141733,2,2,0.301029996,0,0,1984,3.297541668,0,98052,47.7179,-122.113
522500,5.718086295,3,0.477121255,2.5,3,0.477121255,2370,3.374748346,7875,3.896250562,2,2,0.301029996,0,0,2003,3.301680949,0,98065,47.5427,-121.863
1.13E+06,6.053078443,5,0.698970004,2.5,3,0.477121255,4310,3.63447727,28008,4.447282098,2,2,0.301029996,0,0,1988,3.29841638,0,98053,47.6662,-122.056
498500,5.697665163,5,0.698970004,2.75,3,0.477121255,2990,3.475671188,7420,3.870403905,2,2,0.301029996,0,0,1996,3.300160537,0,98059,47.4944,-122.162
571000,5.756636108,4,0.602059991,1,1,0,1350,3.130333768,4000,3.602059991,1.5,2,0.301029996,0,0,1930,3.285557309,0,98117,47.6885,-122.386
543000,5.73479983,2,0.301029996,2,2,0.301029996,2370,3.374748346,217800,5.338057875,1.5,2,0.301029996,0,0,1992,3.299289334,0,98027,47.5007,-122.088
271920,5.434441152,3,0.477121255,2,2,0.301029996,1410,3.149219113,10248,4.010639117,1,1,0,0,0,1985,3.297760511,0,98001,47.3315,-122.265
104950,5.020982443,2,0.301029996,1,1,0,1170,3.068185862,8254,3.916664465,1,1,0,0,0,1949,3.289811839,0,98146,47.497,-122.346
485500,5.686189234,4,0.602059991,2.5,3,0.477121255,1800,3.255272505,4500,3.653212514,2,2,0.301029996,0,0,1999,3.300812794,0,98075,47.5998,-122.014
1.21E+06,6.08278537,4,0.602059991,2.75,3,0.477121255,3650,3.562292864,6982,3.843979844,2,2,0.301029996,0,2,1951,3.290257269,2003,98115,47.6756,-122.275
260250,5.415390738,3,0.477121255,1.75,2,0.301029996,1490,3.173186268,8357,3.922050402,1,1,0,0,0,1993,3.299507299,0,98038,47.3473,-122.037
875909,5.942458989,4,0.602059991,2.5,3,0.477121255,3610,3.557507202,13292,4.123590333,2,2,0.301029996,0,0,1996,3.300160537,0,98075,47.5868,-121.974
455000,5.658011397,4,0.602059991,1.75,2,0.301029996,2050,3.311753861,94525,4.975546686,1,1,0,0,0,1959,3.292034436,0,98058,47.4492,-122.084
309000,5.489958479,3,0.477121255,1,1,0,1092,3.038222638,7500,3.875061263,1.5,2,0.301029996,0,0,1918,3.282848603,0,98106,47.5321,-122.354
229000,5.359835482,4,0.602059991,2.25,2,0.301029996,2010,3.303196057,7688,3.885813375,1,1,0,0,0,1979,3.296445794,0,98023,47.3086,-122.396
250000,5.397940009,3,0.477121255,2,2,0.301029996,1680,3.225309282,7900,3.897627091,2,2,0.301029996,0,0,1953,3.290702243,0,98003,47.3255,-122.305
600000,5.77815125,4,0.602059991,2,2,0.301029996,2510,3.399673721,38141,4.581392075,1,1,0,0,0,1960,3.292256071,0,98034,47.7219,-122.258
535000,5.728353782,4,0.602059991,2.5,3,0.477121255,2280,3.357934847,65836,4.818463437,2,2,0.301029996,0,0,2004,3.301897717,0,98077,47.7237,-122.076
571000,5.756636108,3,0.477121255,2.5,3,0.477121255,2510,3.399673721,5186,3.714832512,2,2,0.301029996,0,0,2001,3.301247089,0,98053,47.6895,-122.041
1.03E+06,6.012837225,5,0.698970004,2.75,3,0.477121255,3190,3.503790683,16920,4.228400359,1,1,0,0,3,1976,3.29578694,0,98006,47.5641,-122.16
600000,5.77815125,4,0.602059991,3.25,3,0.477121255,4690,3.671172843,14930,4.174059808,2,2,0.301029996,0,2,1995,3.2999429,0,98155,47.7718,-122.283
469500,5.671635597,3,0.477121255,2.25,2,0.301029996,1850,3.267171728,12000,4.079181246,1,1,0,0,0,1977,3.296006669,0,98072,47.7408,-122.101
1.15E+06,6.06069784,4,0.602059991,3,3,0.477121255,4160,3.619093331,13170,4.119585775,2,2,0.301029996,0,0,2001,3.301247089,0,98059,47.5182,-122.149
785000,5.894869657,4,0.602059991,1.5,2,0.301029996,2220,3.346352974,4000,3.602059991,1.5,2,0.301029996,0,0,1925,3.284430734,0,98105,47.6564,-122.325
872750,5.940889857,3,0.477121255,2.5,3,0.477121255,2870,3.457881897,13695,4.136562037,2,2,0.301029996,0,0,1991,3.29907126,0,98052,47.6944,-122.102
900000,5.954242509,4,0.602059991,2.75,3,0.477121255,3950,3.596597096,10214,4.009195854,1,1,0,0,3,1955,3.291146762,0,98117,47.6969,-122.384
350000,5.544068044,2,0.301029996,1.75,2,0.301029996,1740,3.240549248,6620,3.820857989,1.5,2,0.301029996,0,0,2002,3.301464073,0,98065,47.526,-121.828
2.58E+06,6.411619706,5,0.698970004,3,3,0.477121255,4780,3.679427897,20440,4.310480891,1,1,0,0,0,1975,3.2955671,0,98039,47.6242,-122.239
940000,5.973127854,4,0.602059991,2.5,3,0.477121255,3160,3.499687083,39960,4.60162548,1,1,0,0,0,1980,3.29666519,0,98005,47.6418,-122.157
185000,5.267171728,5,0.698970004,1.75,2,0.301029996,1990,3.298853076,27810,4.444200989,1,1,0,0,0,1955,3.291146762,0,98023,47.3325,-122.35
850000,5.929418926,4,0.602059991,3.5,4,0.602059991,3920,3.593286067,37122,4.569631366,2,2,0.301029996,0,0,1996,3.300160537,0,98053,47.6316,-121.988
201000,5.303196057,3,0.477121255,1,1,0,960,2.982271233,15273,4.183924352,1,1,0,0,0,1963,3.2929203,0,98022,47.238,-122.039
499000,5.698100546,2,0.301029996,1.5,2,0.301029996,1540,3.187520721,6549,3.81617499,2,2,0.301029996,0,0,1980,3.29666519,0,98133,47.7189,-122.353
315000,5.498310554,4,0.602059991,2.5,3,0.477121255,1970,3.294466226,5190,3.715167358,2,2,0.301029996,0,0,2002,3.301464073,0,98059,47.515,-122.164
509950,5.707527596,3,0.477121255,2.5,3,0.477121255,1880,3.274157849,4668,3.669130847,2,2,0.301029996,0,0,1993,3.299507299,0,98029,47.5666,-121.999
286300,5.456821348,3,0.477121255,2.75,3,0.477121255,2000,3.301029996,6405,3.806519134,1,1,0,0,0,1964,3.293141483,0,98178,47.5066,-122.259
590000,5.770852012,3,0.477121255,2.5,3,0.477121255,1990,3.298853076,8325,3.920384242,2,2,0.301029996,0,0,1997,3.300378065,0,98034,47.705,-122.201
325000,5.511883361,4,0.602059991,1,1,0,1400,3.146128036,9384,3.972387999,1.5,2,0.301029996,0,0,1948,3.289588953,0,98106,47.5166,-122.361
625000,5.795880017,4,0.602059991,2.5,3,0.477121255,3190,3.503790683,27806,4.444138518,2,2,0.301029996,0,0,1997,3.300378065,0,98010,47.3425,-122.03
378000,5.5774918,3,0.477121255,1.5,2,0.301029996,1000,3,6914,3.839729375,1,1,0,0,0,1947,3.289365952,0,98125,47.7144,-122.319
239950,5.380120754,3,0.477121255,1.75,2,0.301029996,1670,3.222716471,6900,3.838849091,1,1,0,0,0,1978,3.296226287,0,98023,47.2975,-122.38
550000,5.740362689,4,0.602059991,2,2,0.301029996,2100,3.322219295,4500,3.653212514,1,1,0,0,0,1924,3.284205068,0,98105,47.6699,-122.317
325000,5.511883361,2,0.301029996,1,1,0,1010,3.004321374,6180,3.790988475,1,1,0,0,0,1903,3.279438788,0,98118,47.5532,-122.28
831000,5.919601024,4,0.602059991,2.5,3,0.477121255,2030,3.307496038,3905,3.591621038,1.5,2,0.301029996,0,0,1926,3.284656283,0,98103,47.6547,-122.34
249000,5.396199347,3,0.477121255,1,1,0,1090,3.037426498,10296,4.012668534,1,1,0,0,0,1950,3.290034611,0,98028,47.7743,-122.26
484000,5.684845362,4,0.602059991,1.75,2,0.301029996,2440,3.387389826,16730,4.223495941,1,1,0,0,0,1976,3.29578694,0,98072,47.7406,-122.11
395000,5.596597096,4,0.602059991,3,3,0.477121255,2500,3.397940009,6278,3.797821311,2,2,0.301029996,0,0,2002,3.301464073,0,98092,47.3325,-122.168
839900,5.924227581,4,0.602059991,2.5,3,0.477121255,3420,3.534026106,7462,3.872855245,2,2,0.301029996,0,0,2002,3.301464073,0,98074,47.6388,-122.064
760000,5.880813592,4,0.602059991,2.5,3,0.477121255,2850,3.45484486,11000,4.041392685,2,2,0.301029996,0,0,1998,3.300595484,0,98052,47.6759,-122.161
750000,5.875061263,4,0.602059991,1.5,2,0.301029996,2030,3.307496038,3300,3.51851394,1.5,2,0.301029996,0,0,1927,3.284881715,0,98116,47.5855,-122.383
3.00E+06,6.477121255,5,0.698970004,3.75,4,0.602059991,4590,3.661812686,11265,4.051731196,2,2,0.301029996,0,0,1927,3.284881715,0,98112,47.6389,-122.288
440000,5.643452676,3,0.477121255,2.5,3,0.477121255,2230,3.348304863,5800,3.763427994,2,2,0.301029996,0,0,2004,3.301897717,0,98065,47.5308,-121.847
501000,5.699837726,2,0.301029996,1.75,2,0.301029996,1810,3.257678575,7523,3.876391062,1,1,0,0,0,1962,3.292699003,1980,98027,47.5695,-122.087
739000,5.868644438,6,0.77815125,4.5,5,0.698970004,4000,3.602059991,7500,3.875061263,2,2,0.301029996,0,0,1978,3.296226287,0,98122,47.6146,-122.306
685650,5.83610248,3,0.477121255,1.75,2,0.301029996,1490,3.173186268,16200,4.209515015,1,1,0,0,0,1958,3.291812687,0,98005,47.5919,-122.175
1.01E+06,6.004321374,4,0.602059991,4.5,5,0.698970004,4225,3.625826713,284011,5.453335161,2,2,0.301029996,0,0,1985,3.297760511,0,98074,47.6118,-122.024
980000,5.991226076,4,0.602059991,1.75,2,0.301029996,2120,3.326335861,4000,3.602059991,1.5,2,0.301029996,0,0,1929,3.285332228,0,98105,47.6601,-122.275
275000,5.439332694,3,0.477121255,1.5,2,0.301029996,1030,3.012837225,7184,3.856366324,1,1,0,0,0,1968,3.294025094,0,98056,47.5069,-122.189
319950,5.505082115,4,0.602059991,1.75,2,0.301029996,2310,3.36361198,8045,3.905526048,1,1,0,0,0,1976,3.29578694,0,98058,47.4569,-122.165
448500,5.651762447,3,0.477121255,2.25,2,0.301029996,1830,3.26245109,7943,3.899984563,2,2,0.301029996,0,0,1985,3.297760511,0,98028,47.7466,-122.249
437000,5.640481437,5,0.698970004,2,2,0.301029996,2120,3.326335861,137565,5.138507953,1.5,2,0.301029996,0,0,1913,3.28171497,0,98070,47.4558,-122.507
330000,5.51851394,4,0.602059991,1.5,2,0.301029996,2500,3.397940009,9448,3.975339885,1,1,0,0,0,1966,3.293583513,0,98106,47.5212,-122.339
365000,5.562292864,3,0.477121255,2.5,3,0.477121255,2470,3.392696953,7700,3.886490725,2,2,0.301029996,0,0,1990,3.298853076,0,98031,47.4096,-122.17
329000,5.517195898,2,0.301029996,1,1,0,940,2.973127854,7700,3.886490725,1,1,0,0,0,1916,3.282395505,0,98133,47.7067,-122.354
681500,5.83346586,5,0.698970004,2.75,3,0.477121255,3260,3.5132176,11700,4.068185862,1,1,0,0,0,1964,3.293141483,0,98008,47.6169,-122.104
566000,5.752816431,3,0.477121255,2.25,2,0.301029996,1660,3.220108088,10140,4.006037955,1,1,0,0,0,1980,3.29666519,0,98052,47.6889,-122.128
897500,5.953034457,4,0.602059991,3,3,0.477121255,4370,3.640481437,217882,5.338221353,2,2,0.301029996,0,0,1984,3.297541668,0,98053,47.6573,-122.034
738000,5.868056362,3,0.477121255,2.5,3,0.477121255,2620,3.418301291,9112,3.959613711,2,2,0.301029996,0,0,1995,3.2999429,0,98052,47.6972,-122.116
185000,5.267171728,3,0.477121255,1.75,2,0.301029996,1500,3.176091259,7800,3.892094603,1,1,0,0,0,1968,3.294025094,0,98092,47.3141,-122.192
445000,5.648360011,2,0.301029996,1,1,0,910,2.959041392,7200,3.857332496,1,1,0,0,1,1936,3.286905353,0,98136,47.5145,-122.39
175000,5.243038049,3,0.477121255,1.75,2,0.301029996,1430,3.155336037,4920,3.691965103,1,1,0,0,0,1957,3.291590826,0,98118,47.5388,-122.275
315000,5.498310554,2,0.301029996,1,1,0,900,2.954242509,8556,3.932270776,1,1,0,0,0,1941,3.288025535,0,98136,47.5148,-122.386
445000,5.648360011,4,0.602059991,1.75,2,0.301029996,1250,3.096910013,7400,3.86923172,1,1,0,0,0,1959,3.292034436,0,98008,47.62,-122.12
1.40E+06,6.146128036,5,0.698970004,3,3,0.477121255,3850,3.58546073,14990,4.175801633,1,1,0,0,0,1964,3.293141483,0,98004,47.6425,-122.218
832500,5.920384242,4,0.602059991,2.5,3,0.477121255,3450,3.537819095,35100,4.545307116,2,2,0.301029996,0,0,1987,3.298197867,0,98052,47.7302,-122.106
771150,5.887138863,4,0.602059991,3.5,4,0.602059991,3950,3.596597096,12320,4.090610708,2,2,0.301029996,0,0,2001,3.301247089,0,98065,47.5414,-121.869
225000,5.352182518,4,0.602059991,1.5,2,0.301029996,1950,3.290034611,12559,4.09895506,1.5,2,0.301029996,0,0,1939,3.287577809,0,98188,47.4364,-122.282
389950,5.591008925,3,0.477121255,2.5,3,0.477121255,1700,3.230448921,6396,3.805908455,2,2,0.301029996,0,0,2003,3.301680949,0,98065,47.5333,-121.87
435000,5.638489257,3,0.477121255,2.5,3,0.477121255,2370,3.374748346,6082,3.784046416,2,2,0.301029996,0,0,2004,3.301897717,0,98065,47.5288,-121.846
845000,5.926856709,3,0.477121255,1.75,2,0.301029996,1600,3.204119983,2538,3.404491618,2,2,0.301029996,0,0,1929,3.285332228,0,98102,47.6447,-122.327
1.30E+06,6.113943352,4,0.602059991,1.75,2,0.301029996,4060,3.608526034,5500,3.740362689,2,2,0.301029996,0,0,1924,3.284205068,0,98102,47.6437,-122.321
350000,5.544068044,3,0.477121255,2.25,2,0.301029996,1322,3.121231455,1796,3.254306332,2,2,0.301029996,0,0,2005,3.302114377,0,98144,47.5976,-122.298
250000,5.397940009,3,0.477121255,1.75,2,0.301029996,1140,3.056904851,10400,4.017033339,1,1,0,0,0,1983,3.297322714,0,98003,47.2598,-122.311
370000,5.568201724,2,0.301029996,1.5,2,0.301029996,1280,3.10720997,2096,3.321391278,2,2,0.301029996,0,0,2007,3.302547372,0,98144,47.5872,-122.308
750000,5.875061263,4,0.602059991,2.5,3,0.477121255,3080,3.488550717,4553,3.65829765,2.5,3,0.477121255,0,0,2008,3.302763708,0,98052,47.7066,-122.112
439950,5.643403322,2,0.301029996,1.75,2,0.301029996,1210,3.08278537,3000,3.477121255,1,1,0,0,0,1906,3.280122896,0,98117,47.6789,-122.365
395000,5.596597096,4,0.602059991,1.75,2,0.301029996,1950,3.290034611,10219,4.009408399,1,1,0,0,0,1962,3.292699003,0,98133,47.7492,-122.336
375000,5.574031268,4,0.602059991,1,1,0,1450,3.161368002,6820,3.833784375,1.5,2,0.301029996,0,0,1947,3.289365952,0,98133,47.7061,-122.347
263000,5.419955748,3,0.477121255,2.25,2,0.301029996,1590,3.201397124,7748,3.889189612,2,2,0.301029996,0,0,1991,3.29907126,0,98003,47.2857,-122.3
185000,5.267171728,3,0.477121255,1,1,0,1240,3.093421685,9198,3.963693405,1.5,2,0.301029996,0,0,1959,3.292034436,0,98032,47.37,-122.297
500000,5.698970004,3,0.477121255,1,1,0,1440,3.158362492,54315,4.734919784,1,1,0,0,0,1974,3.295347148,0,98075,47.591,-122.01
920000,5.963787827,4,0.602059991,2.5,3,0.477121255,3470,3.540329475,10045,4.001949941,2,2,0.301029996,0,0,1993,3.299507299,0,98027,47.554,-122.095
936000,5.971275849,7,0.84509804,3.75,4,0.602059991,5100,3.707570176,21802,4.338496335,2,2,0.301029996,0,0,2001,3.301247089,0,98075,47.595,-122.04
1.50E+06,6.176091259,3,0.477121255,1.75,2,0.301029996,2430,3.385606274,12757,4.105748556,1,1,0,0,2,1952,3.290479813,0,98004,47.6201,-122.209
1.10E+06,6.041392685,3,0.477121255,2.25,2,0.301029996,2420,3.383815366,7200,3.857332496,1,1,0,0,0,1948,3.289588953,0,98115,47.6867,-122.275
247000,5.392696953,3,0.477121255,2.5,3,0.477121255,1510,3.178976947,10875,4.036429266,1,1,0,0,0,1990,3.298853076,0,98003,47.3482,-122.3
289500,5.461648568,3,0.477121255,1,1,0,1200,3.079181246,5525,3.742332282,1,1,0,0,0,1947,3.289365952,0,98115,47.6981,-122.325
432500,5.635986112,3,0.477121255,2.5,3,0.477121255,2240,3.350248018,6396,3.805908455,2,2,0.301029996,0,0,2002,3.301464073,0,98065,47.5356,-121.881
680000,5.832508913,3,0.477121255,1.75,2,0.301029996,1870,3.271841607,4320,3.635483747,1,1,0,0,0,1920,3.283301229,0,98103,47.6663,-122.357
589000,5.770115295,3,0.477121255,1,1,0,1110,3.045322979,6000,3.77815125,1.5,2,0.301029996,0,0,1932,3.286007122,0,98199,47.6496,-122.403
756450,5.878780227,4,0.602059991,2,2,0.301029996,3210,3.506505032,8400,3.924279286,1.5,2,0.301029996,0,0,1914,3.281941933,0,98136,47.5322,-122.391
536650,5.729691134,3,0.477121255,1.75,2,0.301029996,2090,3.320146286,8910,3.949877704,1,1,0,0,0,1975,3.2955671,0,98034,47.7149,-122.222
540000,5.73239376,3,0.477121255,2.25,2,0.301029996,1320,3.120573931,1800,3.255272505,2,2,0.301029996,0,0,1994,3.299725154,0,98122,47.6081,-122.289
385000,5.58546073,3,0.477121255,1.75,2,0.301029996,1340,3.127104798,3850,3.58546073,1,1,0,0,0,1960,3.292256071,0,98125,47.7134,-122.292
485000,5.685741739,3,0.477121255,1,1,0,1020,3.008600172,6120,3.786751422,1,1,0,0,0,1941,3.288025535,0,98115,47.6787,-122.285
240000,5.380211242,3,0.477121255,2,2,0.301029996,1220,3.086359831,17652,4.246793919,1,1,0,0,0,1980,3.29666519,0,98059,47.4712,-122.1
415500,5.618571028,3,0.477121255,2,2,0.301029996,1220,3.086359831,17652,4.246793919,1,1,0,0,0,1980,3.29666519,0,98059,47.4712,-122.1
550000,5.740362689,3,0.477121255,2,2,0.301029996,1390,3.1430148,2688,3.429429264,1.5,2,0.301029996,0,0,1915,3.282168778,0,98117,47.6783,-122.366
1.26E+06,6.100370545,4,0.602059991,2,2,0.301029996,2970,3.472756449,5400,3.73239376,2.5,3,0.477121255,0,0,1900,3.278753601,0,98112,47.6235,-122.309
430000,5.633468456,2,0.301029996,2,2,0.301029996,1440,3.158362492,213008,5.328395915,2,2,0.301029996,0,0,1990,3.298853076,0,98070,47.3604,-122.457
415000,5.618048097,2,0.301029996,1.75,2,0.301029996,1550,3.190331698,4257,3.62910365,1,1,0,0,3,1953,3.290702243,0,98136,47.5274,-122.384
365000,5.562292864,4,0.602059991,2.5,3,0.477121255,1904,3.279666944,8200,3.913813852,2,2,0.301029996,0,0,1999,3.300812794,0,98010,47.3107,-122.001
257000,5.409933123,4,0.602059991,1.5,2,0.301029996,1400,3.146128036,8500,3.929418926,2,2,0.301029996,0,0,1975,3.2955671,0,98001,47.3314,-122.275
420000,5.62324929,3,0.477121255,2.5,3,0.477121255,2140,3.330413773,3821,3.582177038,2,2,0.301029996,0,0,2005,3.302114377,0,98029,47.5541,-121.995
338995,5.530193293,3,0.477121255,1.75,2,0.301029996,1320,3.120573931,9450,3.975431809,1,1,0,0,0,1943,3.288472801,0,98166,47.4557,-122.348
615000,5.788875116,3,0.477121255,1.75,2,0.301029996,2620,3.418301291,8280,3.918030337,1,1,0,0,0,1948,3.289588953,0,98177,47.7235,-122.359
312500,5.494850022,4,0.602059991,0.5,1,0,2300,3.361727836,5570,3.745855195,2,2,0.301029996,0,0,1996,3.300160537,0,98092,47.3285,-122.168
513000,5.710117365,4,0.602059991,2.5,3,0.477121255,2000,3.301029996,5684,3.754654069,2,2,0.301029996,0,0,1996,3.300160537,0,98028,47.7443,-122.22
857500,5.933234129,4,0.602059991,2.75,3,0.477121255,2960,3.471291711,5040,3.702430536,2,2,0.301029996,0,3,1952,3.290479813,1993,98116,47.5747,-122.408
1.06E+06,6.025305865,3,0.477121255,2.75,3,0.477121255,2700,3.431363764,22343,4.349141486,1.5,2,0.301029996,0,1,1977,3.296006669,0,98040,47.5706,-122.209
585000,5.767155866,3,0.477121255,1.75,2,0.301029996,1740,3.240549248,9500,3.977723605,1,1,0,0,3,1958,3.291812687,0,98146,47.4919,-122.365
